Year,Port Name,Cargo Code,Cargo Name,Cargo Group Code,Cargo Group Name,Direction,Tonnage,Units,TEU,Published Port Lat,Published Port Long,,
2016,Manchester,29,Other dry bulk,20,Dry Bulk,Outwards,154,0,0,53.472005,-2.2985689,,
2016,Manchester,31,20' freight units,30,Lo-Lo,Inwards,1,0,0,53.472005,-2.2985689,,
2016,Manchester,92,Iron and steel products,90,Other General Cargo,Outwards,5,0,0,53.472005,-2.2985689,,
2016,Manchester,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,36,0,0,53.472005,-2.2985689,,
2016,Manchester,99,Other general cargo & containers <20',90,Other General Cargo,Outwards,21,0,0,53.472005,-2.2985689,,
2016,Manchester,100,All Main Freight,0,Main Freight,Inwards,1,0,0,53.472005,-2.2985689,,
2016,Medway,1,All Cargo,1,All Cargo,Inwards,8087,350,64,51.406817,0.54407446,,
2016,Medway,1,All Cargo,1,All Cargo,Outwards,1083,28,49,51.406817,0.54407446,,
2016,Medway,11,Liquefied gas,10,Liquid Bulk,Inwards,1142,0,0,51.406817,0.54407446,,
2016,Medway,11,Liquefied gas,10,Liquid Bulk,Outwards,384,0,0,51.406817,0.54407446,,
2016,Medway,13,Oil products,10,Liquid Bulk,Inwards,1578,0,0,51.406817,0.54407446,,
2016,Medway,21,Ores,20,Dry Bulk,Outwards,67,0,0,51.406817,0.54407446,,
2016,Medway,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Outwards,160,0,0,51.406817,0.54407446,,
2016,Medway,29,Other dry bulk,20,Dry Bulk,Inwards,2511,0,0,51.406817,0.54407446,,
2016,Medway,29,Other dry bulk,20,Dry Bulk,Outwards,86,0,0,51.406817,0.54407446,,
2016,Medway,31,20' freight units,30,Lo-Lo,Inwards,18,2,2,51.406817,0.54407446,,
2016,Medway,31,20' freight units,30,Lo-Lo,Outwards,12,1,1,51.406817,0.54407446,,
2016,Medway,32,40' freight units,30,Lo-Lo,Inwards,332,14,29,51.406817,0.54407446,,
2016,Medway,32,40' freight units,30,Lo-Lo,Outwards,14,11,22,51.406817,0.54407446,,
2016,Medway,33,Freight units >20' & <40',30,Lo-Lo,Inwards,44,2,3,51.406817,0.54407446,,
2016,Medway,33,Freight units >20' & <40',30,Lo-Lo,Outwards,1,1,2,51.406817,0.54407446,,
2016,Medway,34,Freight units >40',30,Lo-Lo,Inwards,266,14,31,51.406817,0.54407446,,
2016,Medway,34,Freight units >40',30,Lo-Lo,Outwards,23,11,24,51.406817,0.54407446,,
2016,Medway,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Inwards,319,319,0,51.406817,0.54407446,,
2016,Medway,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Outwards,96,4,0,51.406817,0.54407446,,
2016,Medway,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Inwards,0,0,0,51.406817,0.54407446,,
2016,Medway,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Outwards,2,0,0,51.406817,0.54407446,,
2016,Medway,63,"Rail wagons, shipborne port to port trailers, and shipborne barges engaged in goods transport",50,Ro-Ro Non-SP,Inwards,0,0,0,51.406817,0.54407446,,
2016,Medway,63,"Rail wagons, shipborne port to port trailers, and shipborne barges engaged in goods transport",50,Ro-Ro Non-SP,Outwards,0,0,0,51.406817,0.54407446,,
2016,Medway,91,Forestry products,90,Other General Cargo,Inwards,1406,0,0,51.406817,0.54407446,,
2016,Medway,91,Forestry products,90,Other General Cargo,Outwards,184,0,0,51.406817,0.54407446,,
2016,Medway,92,Iron and steel products,90,Other General Cargo,Inwards,333,0,0,51.406817,0.54407446,,
2016,Medway,92,Iron and steel products,90,Other General Cargo,Outwards,5,0,0,51.406817,0.54407446,,
2016,Medway,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,138,0,0,51.406817,0.54407446,,
2016,Medway,99,Other general cargo & containers <20',90,Other General Cargo,Outwards,49,0,0,51.406817,0.54407446,,
2016,Medway,100,All Main Freight,0,Main Freight,Inwards,659,31,64,51.406817,0.54407446,,
2016,Medway,100,All Main Freight,0,Main Freight,Outwards,51,24,49,51.406817,0.54407446,,
2016,Milford Haven,1,All Cargo,1,All Cargo,Inwards,23389,89,0,51.705196,-5.01372,,
2016,Milford Haven,1,All Cargo,1,All Cargo,Outwards,11379,86,0,51.705196,-5.01372,,
2016,Milford Haven,11,Liquefied gas,10,Liquid Bulk,Inwards,7215,0,0,51.705196,-5.01372,,
2016,Milford Haven,11,Liquefied gas,10,Liquid Bulk,Outwards,115,0,0,51.705196,-5.01372,,
2016,Milford Haven,12,Crude oil,10,Liquid Bulk,Inwards,9982,0,0,51.705196,-5.01372,,
2016,Milford Haven,12,Crude oil,10,Liquid Bulk,Outwards,316,0,0,51.705196,-5.01372,,
2016,Milford Haven,13,Oil products,10,Liquid Bulk,Inwards,5565,0,0,51.705196,-5.01372,,
2016,Milford Haven,13,Oil products,10,Liquid Bulk,Outwards,10375,0,0,51.705196,-5.01372,,
2016,Milford Haven,19,Other liquid bulk products,10,Liquid Bulk,Inwards,17,0,0,51.705196,-5.01372,,
2016,Milford Haven,19,Other liquid bulk products,10,Liquid Bulk,Outwards,99,0,0,51.705196,-5.01372,,
2016,Milford Haven,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Inwards,41,0,0,51.705196,-5.01372,,
2016,Milford Haven,29,Other dry bulk,20,Dry Bulk,Inwards,45,0,0,51.705196,-5.01372,,
2016,Milford Haven,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Inwards,234,22,0,51.705196,-5.01372,,
2016,Milford Haven,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Outwards,160,15,0,51.705196,-5.01372,,
2016,Milford Haven,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Inwards,0,48,0,51.705196,-5.01372,,
2016,Milford Haven,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Outwards,0,50,0,51.705196,-5.01372,,
2016,Milford Haven,53,Passenger buses,50,Ro-Ro Self-Prop,Inwards,0,1,0,51.705196,-5.01372,,
2016,Milford Haven,53,Passenger buses,50,Ro-Ro Self-Prop,Outwards,0,1,0,51.705196,-5.01372,,
2016,Milford Haven,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Inwards,0,0,0,51.705196,-5.01372,,
2016,Milford Haven,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Outwards,2,1,0,51.705196,-5.01372,,
2016,Milford Haven,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Inwards,288,18,0,51.705196,-5.01372,,
2016,Milford Haven,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Outwards,276,18,0,51.705196,-5.01372,,
2016,Milford Haven,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Inwards,0,0,0,51.705196,-5.01372,,
2016,Milford Haven,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Outwards,3,1,0,51.705196,-5.01372,,
2016,Milford Haven,99,Other general cargo & containers <20',90,Other General Cargo,Outwards,34,0,0,51.705196,-5.01372,,
2016,Milford Haven,100,All Main Freight,0,Main Freight,Inwards,522,40,0,51.705196,-5.01372,,
2016,Milford Haven,100,All Main Freight,0,Main Freight,Outwards,436,33,0,51.705196,-5.01372,,
2016,Newhaven,1,All Cargo,1,All Cargo,Inwards,414,94,0,55.9803295,-3.1948191,,
2016,Newhaven,1,All Cargo,1,All Cargo,Outwards,389,89,0,55.9803295,-3.1948191,,
2016,Newhaven,21,Ores,20,Dry Bulk,Outwards,106,0,0,55.9803295,-3.1948191,,
2016,Newhaven,29,Other dry bulk,20,Dry Bulk,Inwards,31,0,0,55.9803295,-3.1948191,,
2016,Newhaven,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Inwards,341,22,0,55.9803295,-3.1948191,,
2016,Newhaven,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Outwards,254,19,0,55.9803295,-3.1948191,,
2016,Newhaven,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Inwards,0,67,0,55.9803295,-3.1948191,,
2016,Newhaven,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Outwards,0,67,0,55.9803295,-3.1948191,,
2016,Newhaven,53,Passenger buses,50,Ro-Ro Self-Prop,Inwards,0,0,0,55.9803295,-3.1948191,,
2016,Newhaven,53,Passenger buses,50,Ro-Ro Self-Prop,Outwards,0,0,0,55.9803295,-3.1948191,,
2016,Newhaven,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Inwards,42,4,0,55.9803295,-3.1948191,,
2016,Newhaven,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Outwards,30,4,0,55.9803295,-3.1948191,,
2016,Newhaven,100,All Main Freight,0,Main Freight,Inwards,384,27,0,55.9803295,-3.1948191,,
2016,Newhaven,100,All Main Freight,0,Main Freight,Outwards,284,23,0,55.9803295,-3.1948191,,
2016,Newport,1,All Cargo,1,All Cargo,Inwards,1762,0,0,51.569349,-2.9918778,,
2016,Newport,1,All Cargo,1,All Cargo,Outwards,990,0,0,51.569349,-2.9918778,,
2016,Newport,21,Ores,20,Dry Bulk,Inwards,55,0,0,51.569349,-2.9918778,,
2016,Newport,21,Ores,20,Dry Bulk,Outwards,191,0,0,51.569349,-2.9918778,,
2016,Newport,22,Coal,20,Dry Bulk,Inwards,11,0,0,51.569349,-2.9918778,,
2016,Newport,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Inwards,42,0,0,51.569349,-2.9918778,,
2016,Newport,29,Other dry bulk,20,Dry Bulk,Inwards,614,0,0,51.569349,-2.9918778,,
2016,Newport,29,Other dry bulk,20,Dry Bulk,Outwards,62,0,0,51.569349,-2.9918778,,
2016,Newport,91,Forestry products,90,Other General Cargo,Inwards,85,0,0,51.569349,-2.9918778,,
2016,Newport,92,Iron and steel products,90,Other General Cargo,Inwards,946,0,0,51.569349,-2.9918778,,
2016,Newport,92,Iron and steel products,90,Other General Cargo,Outwards,736,0,0,51.569349,-2.9918778,,
2016,Newport,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,9,0,0,51.569349,-2.9918778,,
2016,Orkney,1,All Cargo,1,All Cargo,Inwards,204,69,5,58.985524,-2.9601733,,
2016,Orkney,1,All Cargo,1,All Cargo,Outwards,4411,69,6,58.985524,-2.9601733,,
2016,Orkney,12,Crude oil,10,Liquid Bulk,Outwards,4317,0,0,58.985524,-2.9601733,,
2016,Orkney,13,Oil products,10,Liquid Bulk,Inwards,31,0,0,58.985524,-2.9601733,,
2016,Orkney,29,Other dry bulk,20,Dry Bulk,Inwards,9,0,0,58.985524,-2.9601733,,
2016,Orkney,31,20' freight units,30,Lo-Lo,Inwards,40,5,5,58.985524,-2.9601733,,
2016,Orkney,31,20' freight units,30,Lo-Lo,Outwards,15,6,6,58.985524,-2.9601733,,
2016,Orkney,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Inwards,19,3,0,58.985524,-2.9601733,,
2016,Orkney,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Outwards,13,3,0,58.985524,-2.9601733,,
2016,Orkney,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Inwards,0,54,0,58.985524,-2.9601733,,
2016,Orkney,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Outwards,0,53,0,58.985524,-2.9601733,,
2016,Orkney,53,Passenger buses,50,Ro-Ro Self-Prop,Inwards,0,1,0,58.985524,-2.9601733,,
2016,Orkney,53,Passenger buses,50,Ro-Ro Self-Prop,Outwards,0,1,0,58.985524,-2.9601733,,
2016,Orkney,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Inwards,1,1,0,58.985524,-2.9601733,,
2016,Orkney,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Outwards,0,0,0,58.985524,-2.9601733,,
2016,Orkney,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Inwards,87,5,0,58.985524,-2.9601733,,
2016,Orkney,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Outwards,52,5,0,58.985524,-2.9601733,,
2016,Orkney,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Inwards,0,0,0,58.985524,-2.9601733,,
2016,Orkney,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Outwards,0,0,0,58.985524,-2.9601733,,
2016,Orkney,63,"Rail wagons, shipborne port to port trailers, and shipborne barges engaged in goods transport",50,Ro-Ro Non-SP,Inwards,2,1,0,58.985524,-2.9601733,,
2016,Orkney,63,"Rail wagons, shipborne port to port trailers, and shipborne barges engaged in goods transport",50,Ro-Ro Non-SP,Outwards,14,1,0,58.985524,-2.9601733,,
2016,Orkney,91,Forestry products,90,Other General Cargo,Inwards,0,0,0,58.985524,-2.9601733,,
2016,Orkney,91,Forestry products,90,Other General Cargo,Outwards,0,0,0,58.985524,-2.9601733,,
2016,Orkney,92,Iron and steel products,90,Other General Cargo,Inwards,0,0,0,58.985524,-2.9601733,,
2016,Orkney,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,15,0,0,58.985524,-2.9601733,,
2016,Orkney,100,All Main Freight,0,Main Freight,Inwards,148,14,5,58.985524,-2.9601733,,
2016,Orkney,100,All Main Freight,0,Main Freight,Outwards,94,15,6,58.985524,-2.9601733,,
2016,Peterhead,1,All Cargo,1,All Cargo,Inwards,695,0,0,57.50212142,-1.777763824,,
2016,Peterhead,1,All Cargo,1,All Cargo,Outwards,453,0,0,57.50212142,-1.777763824,,
2016,Peterhead,13,Oil products,10,Liquid Bulk,Inwards,441,0,0,57.50212142,-1.777763824,,
2016,Peterhead,19,Other liquid bulk products,10,Liquid Bulk,Outwards,94,0,0,57.50212142,-1.777763824,,
2016,Peterhead,22,Coal,20,Dry Bulk,Inwards,2,0,0,57.50212142,-1.777763824,,
2016,Peterhead,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Outwards,30,0,0,57.50212142,-1.777763824,,
2016,Peterhead,29,Other dry bulk,20,Dry Bulk,Inwards,4,0,0,57.50212142,-1.777763824,,
2016,Peterhead,29,Other dry bulk,20,Dry Bulk,Outwards,28,0,0,57.50212142,-1.777763824,,
2016,Peterhead,92,Iron and steel products,90,Other General Cargo,Inwards,1,0,0,57.50212142,-1.777763824,,
2016,Peterhead,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,247,0,0,57.50212142,-1.777763824,,
2016,Peterhead,99,Other general cargo & containers <20',90,Other General Cargo,Outwards,301,0,0,57.50212142,-1.777763824,,
2016,Plymouth,1,All Cargo,1,All Cargo,Inwards,1773,80,0,50.363939,-4.1232057,,
2016,Plymouth,1,All Cargo,1,All Cargo,Outwards,570,83,0,50.363939,-4.1232057,,
2016,Plymouth,13,Oil products,10,Liquid Bulk,Inwards,1419,0,0,50.363939,-4.1232057,,
2016,Plymouth,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Inwards,80,0,0,50.363939,-4.1232057,,
2016,Plymouth,29,Other dry bulk,20,Dry Bulk,Inwards,230,0,0,50.363939,-4.1232057,,
2016,Plymouth,29,Other dry bulk,20,Dry Bulk,Outwards,530,0,0,50.363939,-4.1232057,,
2016,Plymouth,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Inwards,33,3,0,50.363939,-4.1232057,,
2016,Plymouth,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Outwards,32,3,0,50.363939,-4.1232057,,
2016,Plymouth,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Inwards,0,76,0,50.363939,-4.1232057,,
2016,Plymouth,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Outwards,0,80,0,50.363939,-4.1232057,,
2016,Plymouth,53,Passenger buses,50,Ro-Ro Self-Prop,Inwards,0,0,0,50.363939,-4.1232057,,
2016,Plymouth,53,Passenger buses,50,Ro-Ro Self-Prop,Outwards,0,0,0,50.363939,-4.1232057,,
2016,Plymouth,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Inwards,6,0,0,50.363939,-4.1232057,,
2016,Plymouth,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Outwards,2,0,0,50.363939,-4.1232057,,
2016,Plymouth,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Inwards,1,0,0,50.363939,-4.1232057,,
2016,Plymouth,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Outwards,0,0,0,50.363939,-4.1232057,,
2016,Plymouth,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,4,0,0,50.363939,-4.1232057,,
2016,Plymouth,99,Other general cargo & containers <20',90,Other General Cargo,Outwards,6,0,0,50.363939,-4.1232057,,
2016,Plymouth,100,All Main Freight,0,Main Freight,Inwards,39,4,0,50.363939,-4.1232057,,
2016,Plymouth,100,All Main Freight,0,Main Freight,Outwards,34,3,0,50.363939,-4.1232057,,
2016,Poole,1,All Cargo,1,All Cargo,Inwards,395,79,0,50.7179472,-1.981521,,
2016,Poole,1,All Cargo,1,All Cargo,Outwards,262,111,0,50.7179472,-1.981521,,
2016,Poole,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Inwards,15,0,0,50.7179472,-1.981521,,
2016,Poole,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Outwards,86,0,0,50.7179472,-1.981521,,
2016,Poole,29,Other dry bulk,20,Dry Bulk,Inwards,141,0,0,50.7179472,-1.981521,,
2016,Poole,29,Other dry bulk,20,Dry Bulk,Outwards,63,0,0,50.7179472,-1.981521,,
2016,Poole,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Inwards,98,13,0,50.7179472,-1.981521,,
2016,Poole,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Outwards,31,7,0,50.7179472,-1.981521,,
2016,Poole,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Inwards,0,62,0,50.7179472,-1.981521,,
2016,Poole,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Outwards,0,97,0,50.7179472,-1.981521,,
2016,Poole,53,Passenger buses,50,Ro-Ro Self-Prop,Inwards,0,0,0,50.7179472,-1.981521,,
2016,Poole,53,Passenger buses,50,Ro-Ro Self-Prop,Outwards,0,0,0,50.7179472,-1.981521,,
2016,Poole,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Inwards,58,5,0,50.7179472,-1.981521,,
2016,Poole,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Outwards,46,6,0,50.7179472,-1.981521,,
2016,Poole,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Outwards,0,0,0,50.7179472,-1.981521,,
2016,Poole,91,Forestry products,90,Other General Cargo,Inwards,55,0,0,50.7179472,-1.981521,,
2016,Poole,92,Iron and steel products,90,Other General Cargo,Inwards,10,0,0,50.7179472,-1.981521,,
2016,Poole,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,18,0,0,50.7179472,-1.981521,,
2016,Poole,99,Other general cargo & containers <20',90,Other General Cargo,Outwards,37,0,0,50.7179472,-1.981521,,
2016,Poole,100,All Main Freight,0,Main Freight,Inwards,156,18,0,50.7179472,-1.981521,,
2016,Poole,100,All Main Freight,0,Main Freight,Outwards,77,13,0,50.7179472,-1.981521,,
2016,Port Talbot,1,All Cargo,1,All Cargo,Inwards,7461,0,0,51.5952353,-3.7824148,,
2016,Port Talbot,1,All Cargo,1,All Cargo,Outwards,338,0,0,51.5952353,-3.7824148,,
2016,Port Talbot,21,Ores,20,Dry Bulk,Inwards,5443,0,0,51.5952353,-3.7824148,,
2016,Port Talbot,22,Coal,20,Dry Bulk,Inwards,2012,0,0,51.5952353,-3.7824148,,
2016,Port Talbot,29,Other dry bulk,20,Dry Bulk,Inwards,6,0,0,51.5952353,-3.7824148,,
2016,Port Talbot,29,Other dry bulk,20,Dry Bulk,Outwards,338,0,0,51.5952353,-3.7824148,,
2016,Portsmouth,1,All Cargo,1,All Cargo,Inwards,2635,492,35,50.800031,-1.0906023,,
2016,Portsmouth,1,All Cargo,1,All Cargo,Outwards,1256,485,37,50.800031,-1.0906023,,
2016,Portsmouth,29,Other dry bulk,20,Dry Bulk,Inwards,370,0,0,50.800031,-1.0906023,,
2016,Portsmouth,32,40' freight units,30,Lo-Lo,Inwards,172,18,35,50.800031,-1.0906023,,
2016,Portsmouth,32,40' freight units,30,Lo-Lo,Outwards,78,18,37,50.800031,-1.0906023,,
2016,Portsmouth,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Inwards,1124,81,0,50.800031,-1.0906023,,
2016,Portsmouth,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Outwards,661,67,0,50.800031,-1.0906023,,
2016,Portsmouth,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Inwards,0,340,0,50.800031,-1.0906023,,
2016,Portsmouth,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Outwards,0,338,0,50.800031,-1.0906023,,
2016,Portsmouth,53,Passenger buses,50,Ro-Ro Self-Prop,Inwards,0,2,0,50.800031,-1.0906023,,
2016,Portsmouth,53,Passenger buses,50,Ro-Ro Self-Prop,Outwards,0,3,0,50.800031,-1.0906023,,
2016,Portsmouth,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Inwards,3,3,0,50.800031,-1.0906023,,
2016,Portsmouth,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Outwards,9,9,0,50.800031,-1.0906023,,
2016,Portsmouth,59,Other mobile self-propelled units,50,Ro-Ro Self-Prop,Inwards,0,0,0,50.800031,-1.0906023,,
2016,Portsmouth,59,Other mobile self-propelled units,50,Ro-Ro Self-Prop,Outwards,0,0,0,50.800031,-1.0906023,,
2016,Portsmouth,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Inwards,338,48,0,50.800031,-1.0906023,,
2016,Portsmouth,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Outwards,500,48,0,50.800031,-1.0906023,,
2016,Portsmouth,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Inwards,0,0,0,50.800031,-1.0906023,,
2016,Portsmouth,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Outwards,2,1,0,50.800031,-1.0906023,,
2016,Portsmouth,91,Forestry products,90,Other General Cargo,Inwards,0,0,0,50.800031,-1.0906023,,
2016,Portsmouth,92,Iron and steel products,90,Other General Cargo,Inwards,0,0,0,50.800031,-1.0906023,,
